id,AAA_perc,AAG_perc,AAT_perc,ACCIII_cuts,ACC_perc,ACG_perc,AFLIII_cuts,AGA_perc,AGEI_cuts,AGG_perc,AHDI_cuts,AJUI_cuts,ALEI_cuts,ARSI_cuts,ASIGI_cuts,ATA_perc,ATC_perc,AT_perc,BCGI_cuts,BMERI_cuts,BMSI_cuts,BPII_cuts,BPMI_cuts,BPU10I_cuts,BPUEI_cuts,BPUMI_cuts,BSAWI_cuts,BSAXI_cuts,BSEAI_cuts,BSEMI_cuts,BSERI_cuts,BSGI_cuts,BSHTI_cuts,BSISI_cuts,BSO31I_cuts,BSPTI_cuts,BSPTNI_cuts,BST1107I_cuts,BTSI_cuts,CAT_perc,CCC_perc,CCG_perc,CCT_perc,CGA_perc,CGG_perc,CGT_perc,CG_perc,CSPAI_cuts,ECO57I_cuts,FALI_cuts,FAUNDI_cuts,GAG_perc,GCC_perc,GCG_perc,GGA_perc,GGG_perc,GG_perc,GTC_perc,HINFI_cuts,HPY99I_cuts,KPN2I_cuts,MMEI_cuts,NCII_cuts,NDEI_cuts,NMEAIII_cuts,NSPI_cuts,OLII_cuts,PFEI_cuts,SEXAI_cuts,STUI_cuts,Sequence Length,TCC_perc,TCG_perc,TGG_perc,TTA_perc,XCEI_cuts,Variant
MZ169917.1,3.0935420220059533,1.9363900872880508,2.5484097521822013,2,1.2541386575699809,0.5518210093307916,34,2.026688070633089,1,1.0969532791545433,3,2,6,16,0,1.575198153907896,1.1303969766897428,7.718547254364257,0,3,50,12,9,6,12,5,3,20,1,16,7,16,1,10,2,10,3,7,9,1.6186749607036552,0.38794689140831407,0.24748336176047625,1.1471188254573426,0.3177151265843952,0.2508277315139962,0.5685428580983914,1.4647849642164403,1,26,34,9,0.9999665563024648,0.6253971439082305,0.29430453830975556,0.9330791612320657,0.44145680746463334,3.6418968630860813,0.8962910939433464,74,6,1,18,5,9,3,36,6,41,6,1,29903,0.6989732784856694,0.3712250426407143,1.852780843450052,2.943045383097555,36,UNKNOWN_KEY_FORMAT
PQ140232.1,3.005862618184283,1.9519468636687112,2.5619302585651837,2,1.2470771628994544,0.5354298688535701,34,2.0265003897116136,2,1.0878037208987088,3,2,6,18,0,1.582568030092514,1.1284692805584737,7.7632069397851655,0,3,51,11,9,6,12,5,4,18,1,15,6,16,2,12,2,10,2,7,8,1.623233589752279,0.3761564268528245,0.2609373411501576,1.138635670473415,0.3083804940865499,0.24738215459690263,0.5659290385983937,1.4469180983362135,2,26,38,9,0.9861398217492968,0.626927378088041,0.2880477142566674,0.945474262089532,0.447321156257413,3.6596523330283626,0.9048087024297671,73,7,1,18,5,9,1,35,6,40,6,2,29514,0.6980921074926294,0.36260124029956964,1.877393337625809,2.9516418719712627,35,UNKNOWN_KEY_FORMAT
OK232159.1,3.0019519418455944,1.9384801776940161,2.5577169011240493,2,1.2452042808103925,0.5451975499764421,33,2.019250185097934,1,1.0971259339032107,2,2,6,16,0,1.5851113953018778,1.1375109376051693,7.767120982668686,0,2,50,12,9,6,12,5,3,18,1,16,6,16,1,10,2,10,2,7,10,1.6490543178299792,0.38029211819344416,0.2490408561620785,1.1408763545803324,0.3163491956653429,0.25240627313724173,0.5721208857777479,1.4672724213360255,1,27,38,9,0.996163424648314,0.6259675573803594,0.2961566938143636,0.9423167530457024,0.45433129164703506,3.6648157496214036,0.8985663323685805,73,6,1,18,5,9,2,36,6,40,6,1,29716,0.6899104799084607,0.376926701218281,1.861075587265262,2.9514706872181464,36,UNKNOWN_KEY_FORMAT
OP143246.1,2.984774297404252,1.9417801328056878,2.5487960292440808,2,1.2509222617211082,0.5500033536789859,34,2.022268428466027,2,1.0932993493862766,3,2,6,16,0,1.5829364813200082,1.1402508551881414,7.740031523525269,0,3,50,12,8,6,12,5,4,20,1,16,7,16,2,11,2,9,2,7,8,1.6332416661077203,0.3789657254007646,0.2515259239385606,1.1335434972164464,0.3185995036555101,0.2582332819102555,0.5701254275940707,1.4688621348804454,2,27,38,10,0.9893353008250051,0.6271379703534777,0.29177007176873027,0.932322758065598,0.45274666308940903,3.6587410711291457,0.8987859682071232,73,6,1,17,5,10,4,36,6,40,6,1,29820,0.6908578710845797,0.3756120464149172,1.8545844791736537,2.931115433630693,36,UNKNOWN_KEY_FORMAT
PQ362439.1,3.0099996633109996,1.9561630921517792,2.5588364028147197,2,1.2188141813406956,0.5454361805999798,31,2.0167671122184436,1,1.0976061412073668,3,2,6,16,0,1.6060065317666072,1.127908151240699,7.797454716854084,0,3,49,11,9,7,11,5,3,18,1,14,6,16,1,10,2,10,2,7,7,1.639675431803643,0.36025723039628293,0.255883640281472,1.1245412612369954,0.3164876603481364,0.2592505302851756,0.575738190633312,1.4813817251363544,1,27,38,9,0.9797649910777415,0.6329753206962728,0.29628632032591495,0.9393623110332986,0.4511632604962796,3.6596862164164032,0.9191609710110771,75,7,1,18,5,9,2,33,6,43,6,1,29703,0.6902124507592337,0.383825460422208,1.8517895020369686,2.942661863236928,33,UNKNOWN_KEY_FORMAT
BS007957.1,2.9971104092466905,1.9420737853638868,2.5636717962502518,2,1.2331160540286272,0.5476782474296082,34,2.0193535380686782,2,1.0886365163631477,3,2,6,18,0,1.579194946576171,1.1390363550836637,7.751234754561032,0,3,50,11,9,6,12,5,4,18,1,16,6,16,2,11,2,10,2,7,9,1.6262347960486527,0.3763187957798535,0.25871917209864925,1.1356763658356295,0.3158389893152342,0.2553591828506149,0.571198172165849,1.4716258441689345,2,26,38,9,0.9911968281701499,0.6316779786304684,0.28895907533095894,0.9475169679457026,0.44687856998857606,3.658905352283036,0.9105570862173241,73,7,1,18,5,9,3,36,6,40,6,2,29764,0.6955177743431221,0.3763187957798535,1.86815402190713,2.9500705597742085,36,UNKNOWN_KEY_FORMAT
OZ062324.1,2.9875323453305103,1.9390395537184528,2.564102564102564,2,1.2400443593104142,0.5511308263601842,34,2.029774506838727,1,1.0854588836240213,3,2,6,14,0,1.5794602950566252,1.1425882985516012,7.751755653371863,0,3,50,12,9,6,12,5,3,20,1,15,7,16,1,10,2,10,2,6,9,1.6197869408878585,0.3730214739389051,0.24532042880666735,1.1392277447323318,0.3192526128305945,0.25204153644520616,0.57465470309507,1.4717247404321092,1,27,36,9,0.9980844843230163,0.6250630103841113,0.29572873609570854,0.9342339617568975,0.4435931041435629,3.632270421020799,0.9006284235642034,71,6,1,18,5,9,4,36,6,39,6,1,29768,0.695634640588769,0.37974258157744395,1.8516651544174478,2.9472056994992775,36,UNKNOWN_KEY_FORMAT
OL898862.1,3.0040613566945256,1.950122511999463,2.5475782902023965,2,1.2486154465814117,0.5571778605712752,31,2.020608867854865,1,1.1009297485986642,3,2,6,16,0,1.5976907327224517,1.137851173094351,7.736197348548414,0,3,49,12,9,6,12,5,3,18,1,15,6,16,1,10,2,10,2,7,8,1.617829691538281,0.3725707380928406,0.24502399892592222,1.137851173094351,0.3289363273252106,0.25844997146980836,0.5739603262511328,1.4834703809363987,1,27,38,8,0.9968784613835465,0.6276642164266775,0.30208438223743833,0.9398180780720303,0.44305709394824283,3.648263131397886,0.9096096398482865,72,6,1,18,5,8,3,33,6,40,6,2,29802,0.6880810928741651,0.37928372436478364,1.8460712247843454,2.930218507703152,33,UNKNOWN_KEY_FORMAT
OX546123.1,3.0897745571658612,1.9390767579173376,2.5563607085346214,2,1.231213097155126,0.546833064949007,34,2.01959205582394,2,1.0903113258185722,3,2,6,18,0,1.5801127214170694,1.1406333870101986,7.741848919898027,0,3,50,11,9,6,12,5,4,18,1,16,6,16,2,11,2,10,2,7,9,1.623725174449812,0.3757380568974772,0.2583199141170156,1.133923778851315,0.31870638754696723,0.25161030595813205,0.5736714975845411,1.4692070307258822,2,26,38,9,0.9896672034353194,0.630703166935051,0.28515834675254964,0.9393451422436929,0.44618894256575414,3.6528914531061316,0.9091519055287172,74,7,1,18,5,9,3,36,6,40,6,2,29890,0.6944444444444444,0.37909286097691897,1.8652710681696187,2.952227589908749,36,UNKNOWN_KEY_FORMAT
OL522306.1,3.094059405940594,1.9367139416644368,2.548835964677549,2,1.251003478726251,0.5552582285255552,33,2.0236820979395236,2,1.0904468825260905,3,4,6,16,0,1.5955311747390954,1.1305860315761305,7.746596648493159,0,3,50,13,9,6,12,6,3,20,0,16,7,16,2,11,2,10,2,7,9,1.6256355365266255,0.37797698688787795,0.25086968156275086,1.143965747926144,0.3278030505753278,0.2575595397377576,0.5686379448755686,1.4784092049369502,2,26,38,9,0.9934439389884935,0.6255017393631255,0.29435375970029437,0.9298902863259298,0.4415306395504416,3.6391611198448004,0.8964409954508965,73,6,0,18,6,9,4,35,6,40,6,1,29898,0.689055392025689,0.37797698688787795,1.8497457853893495,2.956917313352957,35,UNKNOWN_KEY_FORMAT
ON577982.1,2.985775630703167,1.9390767579173376,2.549651100375738,2,1.247987117552335,0.5568974771873322,33,2.0263016639828235,2,1.0869565217391304,3,4,6,16,0,1.5901771336553947,1.1272141706924315,7.739273373813278,0,3,50,13,9,6,12,6,3,20,0,16,7,15,2,11,2,10,2,7,9,1.623725174449812,0.38915727321524424,0.25161030595813205,1.1439881910896403,0.3287707997852925,0.2583199141170156,0.5703166935050993,1.4827736589620584,2,26,38,9,0.9930220075147612,0.6273483628556092,0.29522275899087497,0.9326355340848094,0.44283413848631237,3.639840316682881,0.8990874932903918,74,6,0,18,6,9,4,35,6,41,6,1,29810,0.687734836285561,0.37909286097691897,1.8518518518518516,2.9488727858293076,35,UNKNOWN_KEY_FORMAT
BS008080.1,2.9971104092466905,1.9420737853638868,2.5636717962502518,2,1.2331160540286272,0.5476782474296082,34,2.0260735165647468,2,1.0886365163631477,3,2,6,18,0,1.5825549358242055,1.1390363550836637,7.757954507274133,0,3,50,11,9,6,12,5,4,18,1,16,6,16,2,11,2,10,2,7,9,1.6295947852966868,0.3763187957798535,0.25871917209864925,1.1356763658356295,0.3158389893152342,0.2553591828506149,0.571198172165849,1.4716258441689345,2,26,38,9,0.9945568174181842,0.6316779786304684,0.28895907533095894,0.9441569786976682,0.4435185807405416,3.655545475926486,0.9105570862173241,73,7,1,18,5,9,3,36,6,40,6,2,29764,0.6955177743431221,0.3763187957798535,1.86815402190713,2.9534305490222432,36,UNKNOWN_KEY_FORMAT
OL543834.1,3.097063648843205,1.9352462584122945,2.5479626343455988,2,1.2555663441256237,0.5557973683329427,33,2.0256470351893396,2,1.0848093213245389,3,4,6,16,0,1.5870358589747884,1.1249874443365586,7.730681665997054,0,3,50,13,9,6,12,6,3,20,0,16,7,16,2,11,2,10,2,7,9,1.6205176281514717,0.3816921686141896,0.25111326882512475,1.1450765058425687,0.3281213379314963,0.25780962266046137,0.5658418990859477,1.476496584973885,2,26,38,9,0.9944085445474938,0.6261090836039775,0.294639568754813,0.9307931831117956,0.4419593531322195,3.6359983929288875,0.8973114139351124,73,6,0,18,6,9,4,35,6,40,6,1,29869,0.6863762681220076,0.3749958147788529,1.8515418354705864,2.9463956875481303,35,UNKNOWN_KEY_FORMAT
MZ315915.1,2.966841186736475,1.9365015438313866,2.5439656329708686,2,1.2552020405423545,0.5504094509330111,34,2.023761578735401,1,1.0974627466774063,3,2,6,18,0,1.5908175594039466,1.1310242985635657,7.742390173507401,0,3,50,12,9,6,12,5,3,20,1,16,7,16,1,10,2,10,2,7,9,1.6378037320445695,0.3758893811249832,0.2483554839575782,1.1511612296952611,0.3154785877298966,0.2517116391461941,0.5772586924419385,1.466590596368762,1,27,38,9,0.9900657806416968,0.6208887098939455,0.2919855014095852,0.9464357631896899,0.4564371056517654,3.6614424270899755,0.902805745737683,73,6,1,18,5,9,4,36,6,40,6,1,29803,0.7047925896093435,0.3758893811249832,1.8559538193046046,2.9366357900389315,36,UNKNOWN_KEY_FORMAT
MZ717786.1,2.9883357423778953,1.9429224511748295,2.56143063632391,2,1.2336549127701772,0.5580019496453662,34,2.026958889374433,1,1.0891122390668595,3,2,6,14,0,1.5832464956805272,1.1462570170425896,7.7478991596638656,0,3,50,12,9,6,12,5,3,20,1,15,7,16,1,10,2,10,2,6,9,1.6202225284883527,0.3697603280782547,0.24538639954284178,1.1395341019866214,0.31933846515849273,0.2588322296547783,0.5748092372852869,1.4789915966386555,1,27,38,9,0.9983528858112878,0.6252311002050489,0.29916971999058795,0.9412081078355574,0.44707385122188986,3.643697478991596,0.9008706174997478,71,6,1,18,5,9,4,36,6,39,6,1,29751,0.702544623348684,0.376483243134223,1.8488016403912737,2.9479982520420855,36,UNKNOWN_KEY_FORMAT
OL522357.1,3.0899534665729305,1.9383348398111881,2.564360081684577,2,1.2420072980482744,0.5523752134176961,34,2.0253757825315524,1,1.0947072411368886,3,2,6,14,0,1.5834756117973956,1.1415754410632386,7.746384574183182,0,3,50,12,9,6,12,5,3,20,1,15,7,16,1,10,2,10,2,6,9,1.6169528974590741,0.38164105654313546,0.2443841853302534,1.1382277124970708,0.3180342137859462,0.25442737102875695,0.5724615848147032,1.4696036422067489,1,27,38,9,0.9976231127180207,0.6226775133072211,0.29460011382277124,0.9373639985269994,0.4419001707341569,3.6321638993036953,0.8971912557329851,71,6,1,18,5,9,4,36,6,39,6,1,29873,0.6996752703290817,0.37829332797696763,1.8412507113923202,2.956044323926216,36,UNKNOWN_KEY_FORMAT
OX019291.1,2.993851013070797,1.9454991431739523,2.546957427505796,2,1.2533181008702665,0.5544168542723699,34,2.0227814925573737,1,1.0920331978092133,3,2,6,16,0,1.5792480091394778,1.1424347300157924,7.744775216719306,2,3,51,12,9,6,13,4,3,18,1,15,6,16,1,9,2,10,2,7,9,1.633009643493162,0.37969154262289573,0.2385672524444743,1.149154934310003,0.3124894996807903,0.2520076610328954,0.5712173650078962,1.4582353336469325,1,27,38,9,0.9945902355431605,0.6249789993615806,0.29568898894526396,0.937468499042371,0.4468935855650012,3.6523083126133997,0.8937871711300024,73,6,1,18,4,9,3,35,6,40,7,1,29884,0.692181042303686,0.3696112361815799,1.861496589496321,2.9501696851584285,35,UNKNOWN_KEY_FORMAT
OU111956.1,3.041072925398156,1.931265716680637,2.5582564962279966,2,1.250628667225482,0.5465213746856664,34,2.021793797150042,1,1.0896898575020955,3,2,6,16,0,1.5792120704107293,1.1366303436714167,7.734602876588326,0,3,50,12,9,7,12,5,3,20,1,16,7,15,1,9,2,9,3,7,9,1.6227996647108132,0.38558256496228,0.24476110645431687,1.1399832355406538,0.3185247275775356,0.2514668901927913,0.5699916177703269,1.4617628323331209,1,26,38,9,0.989103101424979,0.6236378876781223,0.29840737636211234,0.9354568315171835,0.45599329421626156,3.6577597478794384,0.8985750209555742,73,6,1,18,5,9,4,36,6,40,6,1,29841,0.6940486169321038,0.3721709974853311,1.8608549874266553,2.9404861693210393,36,UNKNOWN_KEY_FORMAT
MW772139.1,3.098855498293287,1.9309283180510006,2.546683622247507,2,1.2549360819222275,0.5521718760457801,34,2.0179372197309418,1,1.090957767217723,3,2,6,16,0,1.5761997188943178,1.1311157218392343,7.723196359255789,0,3,50,12,9,6,12,5,3,20,1,16,7,16,1,10,2,10,2,7,9,1.6230506659527473,0.3881935613412757,0.24764072016598623,1.1478482029315307,0.317917140753631,0.2509872163844455,0.5689043571380764,1.4623209744344798,1,26,36,9,0.9905628806639449,0.6257947928518841,0.294491667224416,0.9303259487316781,0.44508399705508334,3.647436755454424,0.893514490328626,74,6,1,18,5,9,3,36,6,41,6,1,29891,0.6927247172210695,0.36811458403052,1.8606518974633561,2.9516096646810785,36,UNKNOWN_KEY_FORMAT
MW771800.1,3.094473437709086,1.936973103171417,2.5458316606449887,2,1.2511708818412954,0.5519871537535127,34,2.0206075204067977,1,1.0939381774387797,3,2,6,16,0,1.5790177974039876,1.1340826977117624,7.723957984879909,0,3,50,12,9,6,12,5,3,20,1,16,7,16,1,10,2,10,2,7,9,1.6191623176769705,0.3880636959721665,0.2475578750167269,1.1474642044694232,0.3178107854944467,0.2509032517061421,0.5687140372005888,1.4618318057135211,1,26,36,9,0.9902315000669076,0.6255854409206477,0.29439314866854005,0.9300147196574335,0.4482804763816406,3.6495617849735735,0.8965609527632812,74,6,1,18,5,9,3,36,6,41,6,1,29903,0.6991837280877827,0.36799143583567506,1.8566840626254515,2.9405861099959854,36,UNKNOWN_KEY_FORMAT
OK027953.1,2.99087982832618,1.9380364806866952,2.554989270386266,2,1.250670600858369,0.549892703862661,34,2.018508583690987,1,1.093079399141631,2,2,6,16,0,1.5792650214592276,1.1433744635193133,7.748533109807208,0,2,50,12,9,6,12,5,3,18,1,16,6,16,1,10,2,10,2,7,10,1.636266094420601,0.3822424892703863,0.2481223175965665,1.1299624463519313,0.3218884120171674,0.258181330472103,0.5666577253218884,1.468566638725901,1,27,38,9,0.992489270386266,0.6270118025751072,0.29506437768240346,0.9388412017167382,0.4526555793991417,3.658005029337804,0.8885461373390559,73,6,1,18,5,9,3,36,6,42,6,1,29826,0.6840128755364807,0.37553648068669526,1.854211373390558,2.9439377682403434,36,UNKNOWN_KEY_FORMAT
OU057433.1,2.9891944659507863,1.9456693708553539,2.558319587975898,2,1.2522301141145185,0.5453260174369677,33,2.0264584104756453,1,1.0872858248897566,3,2,7,16,0,1.5821186925640423,1.13441276466826,7.745388447556214,0,3,52,11,9,6,12,5,3,20,1,16,7,16,1,10,3,10,2,8,9,1.6225132123741877,0.3837479381963847,0.2558319587975898,1.1478776046049752,0.3130575285286296,0.2558319587975898,0.5722556973103982,1.4642520533189713,1,27,38,9,0.9862995253643922,0.6261150570572592,0.29286026862355674,0.9459050055542465,0.4611707678324974,3.6757775683317626,0.898778065775743,73,6,1,18,5,9,4,35,7,40,6,1,29830,0.7001716767091931,0.37028309825966943,1.8716127512034202,2.942067526172283,35,UNKNOWN_KEY_FORMAT
OP886680.1,3.0,1.929530201342282,2.5604026845637584,2,1.2416107382550337,0.5469798657718121,34,2.016778523489933,2,1.0906040268456376,3,2,6,18,0,1.5805369127516777,1.1409395973154361,7.75812892184826,0,3,50,11,9,6,12,5,4,18,1,16,6,16,2,11,2,10,2,7,9,1.6308724832214767,0.3859060402684564,0.2583892617449664,1.1375838926174497,0.31543624161073824,0.24832214765100669,0.5704697986577181,1.4663937451763362,2,26,38,9,0.9899328859060403,0.6342281879194631,0.28523489932885904,0.9463087248322147,0.4463087248322148,3.6575953827052783,0.9026845637583892,73,7,1,18,5,9,3,36,6,40,6,2,29802,0.6946308724832215,0.37583892617449666,1.8724832214765101,2.946308724832215,36,UNKNOWN_KEY_FORMAT
MW884227.1,3.091955561504484,1.9341453620666578,2.543166912059965,2,1.25150582251372,0.5521349216972292,34,2.0244947128898407,1,1.094231026636327,3,2,6,16,0,1.572747958773926,1.134386293668853,7.712641370541391,0,3,50,12,9,6,12,5,3,18,1,16,7,16,1,10,2,10,2,7,9,1.6229420425645829,0.38816758131441575,0.2476241467005756,1.1477713826796947,0.31789586400749564,0.25097041895328603,0.5688662829607817,1.4622231145017732,1,26,36,9,0.9938428590550127,0.6224066390041494,0.2944719582385223,0.9336099585062241,0.44840048186320436,3.650538713779027,0.8968009637264087,74,6,1,18,5,9,3,36,6,41,6,1,29892,0.6993709008164904,0.36808994779815285,1.8571811002543168,2.938027037879802,36,UNKNOWN_KEY_FORMAT
OR856898.1,3.075582953631734,1.9297775395336372,2.5562851782363976,2,1.2429643527204504,0.5528008576789064,34,2.023586169927633,1,1.088850174216028,3,2,6,16,0,1.5779951755561512,1.132404181184669,7.728384308733376,0,3,50,12,9,6,12,5,3,20,1,16,7,16,1,10,2,10,2,7,9,1.6215491825247925,0.381935138032699,0.24792280889841867,1.145805414098097,0.31827928169391584,0.2512731171267757,0.5695523988206915,1.4639375565307695,1,26,36,9,0.9950415438220317,0.6231573304744036,0.2948271240954168,0.9313856874832485,0.4489413025998392,3.6481189909885767,0.9012329134280354,74,6,1,18,5,9,3,36,6,41,6,1,29870,0.7002144197266149,0.368533905119271,1.8594210667381401,2.9382203162690965,36,UNKNOWN_KEY_FORMAT
OQ521727.1,2.9924852388620504,1.9357219538378958,2.549651100375738,2,1.2513419216317767,0.5568974771873322,33,2.0263016639828235,2,1.0869565217391304,3,4,6,16,0,1.5901771336553947,1.1272141706924315,7.745982756885504,0,3,50,13,9,6,12,6,3,18,0,16,6,16,2,11,2,10,2,7,9,1.6203703703703702,0.38244766505636074,0.25161030595813205,1.1439881910896403,0.3287707997852925,0.2583199141170156,0.5703166935050993,1.4827736589620584,2,26,38,9,0.9930220075147612,0.6273483628556092,0.29522275899087497,0.9292807300053676,0.44283413848631237,3.643195008218994,0.8990874932903918,73,6,0,18,6,9,3,34,6,40,6,1,29810,0.6843800322061192,0.37909286097691897,1.8552066559312936,2.9589371980676327,34,UNKNOWN_KEY_FORMAT
OY614376.1,2.9972111152179024,1.9421390410268473,2.5435973253586908,2,1.2499579987231613,0.5544168542723699,33,2.0227814925573737,1,1.0953932999563187,3,2,6,16,0,1.5725278048452676,1.1457948321628977,7.7346952489752026,2,3,51,12,9,6,13,4,3,18,1,15,6,16,1,9,2,10,2,7,9,1.629649541346057,0.3763314404757905,0.24192735459157957,1.149154934310003,0.31584960182789557,0.2520076610328954,0.5712173650078962,1.464955312143001,1,27,38,9,0.9945902355431605,0.6283391015086859,0.29568898894526396,0.937468499042371,0.4468935855650012,3.655668301861434,0.890427068982897,73,6,1,18,4,9,3,35,6,40,7,1,29884,0.692181042303686,0.3729713383286852,1.861496589496321,2.9468095830113237,35,UNKNOWN_KEY_FORMAT
ON577480.1,2.994534053183998,1.94158478924248,2.5451862781261525,2,1.250796418631166,0.5566547064149425,34,2.022064987760303,2,1.0864826799906107,3,4,6,16,0,1.5861305791220952,1.1267227792495222,7.742606129702905,0,3,50,13,9,6,12,6,3,20,0,16,7,16,2,11,2,10,2,7,9,1.6263706783810068,0.3822809429596593,0.24814727876328763,1.150196170483887,0.32862747728111064,0.25820730357801547,0.5667147312296703,1.4787740594192207,2,26,38,9,0.9892357734482412,0.6270748801180376,0.2950940612320177,0.9322289661647831,0.4426410918480265,3.6382536382536386,0.8986955501156902,73,6,0,18,6,9,4,36,6,40,6,1,29823,0.6874350290064049,0.37892760135475,1.8510445659099293,2.950940612320177,36,UNKNOWN_KEY_FORMAT
OQ146775.1,2.9806209347549117,1.9479648628713202,2.554817944075639,2,1.2438811774961442,0.5465030510293033,34,2.018373231408838,2,1.1030644404211092,3,2,6,16,0,1.5925702407295648,1.1399450144169516,7.746195615740431,0,3,51,13,8,6,12,5,3,20,0,16,7,16,2,10,2,10,2,7,10,1.632803594179575,0.37886407832092805,0.24475290015422785,1.129886676054449,0.31516126869174543,0.25145845906256287,0.5699725072084758,1.4580679761346116,2,27,38,10,0.9890699389794139,0.6236169784751558,0.2916918125125729,0.9354254677127338,0.45262522631261315,3.663605282563518,0.9018976731710587,74,6,0,17,5,10,4,36,6,40,6,1,29849,0.6873197881043385,0.37551129886676055,1.8540870381546302,2.940387581304902,36,UNKNOWN_KEY_FORMAT
MZ244833.1,3.084807073954984,1.9359592711682743,2.552250803858521,2,1.242631296891747,0.5493033226152197,35,2.012995712754555,1,1.0919078242229368,3,2,6,18,0,1.5809217577706325,1.1421489817792068,7.733270815191909,0,3,50,12,8,6,12,5,3,20,1,16,7,15,1,10,2,10,2,7,9,1.6311629153269023,0.38183279742765275,0.2445069667738478,1.1387995712754555,0.3181939978563773,0.2545551982851018,0.5693997856377278,1.4669435327215488,1,28,38,9,0.9880760986066452,0.6229903536977492,0.29809753483386925,0.9411843515541265,0.4521704180064309,3.6573112733605737,0.8909431939978565,72,6,1,18,5,9,4,36,6,40,6,1,29866,0.6866291532690246,0.37513397642015006,1.8589228295819937,2.927384780278671,36,UNKNOWN_KEY_FORMAT
OX559255.1,3.0893982039941026,1.9400884599919583,2.5465755260688914,2,1.243130947594156,0.5528749497386409,33,2.0205066344993967,1,1.0923468703927086,3,2,6,16,0,1.5782066747084842,1.1459589867310012,7.736639303065839,2,3,51,12,9,6,13,4,3,18,1,15,6,16,1,9,2,10,2,7,9,1.6251172765044901,0.38198632891033374,0.24125452352231602,1.1459589867310012,0.3183219407586114,0.2513067953357459,0.5729794933655006,1.464231864633942,1,26,38,9,0.9951749095295537,0.626591609703793,0.2948666398606085,0.938212035920118,0.44565071706205606,3.6455017590886247,0.8913014341241121,73,6,1,18,4,9,3,35,6,40,7,1,29884,0.6936067551266586,0.37528481436804717,1.8563195282133762,2.941964884063798,35,UNKNOWN_KEY_FORMAT
OR584703.1,2.985024511449869,1.9340541266536833,2.558592438385602,2,1.2457188906050636,0.550668188838896,34,2.014639715264254,1,1.0946209119602444,3,2,6,16,0,1.5848499093412127,1.1382714391243034,7.748606727993017,0,3,50,12,9,7,12,5,3,20,1,16,7,15,1,10,2,9,3,7,9,1.6285004365052715,0.3861392787589819,0.24847223154925796,1.141629171983077,0.3189846215835068,0.25518769726680546,0.5674568531327647,1.467132209762976,1,26,38,9,0.9838157276207105,0.6278960445906924,0.2921227587133168,0.9401652004566518,0.4566516687932308,3.6627946014906336,0.8931569404338192,72,6,1,18,5,9,4,36,6,40,6,1,29803,0.6950507017661675,0.3760660801826607,1.856826270901887,2.9480894500033576,36,UNKNOWN_KEY_FORMAT
OV101733.1,2.995136676169713,1.938621499245346,2.569176588965286,2,1.2376320643971155,0.5467046788529264,34,2.0124098608083183,1,1.0867013248364916,3,2,6,18,0,1.58309575716921,1.1437196042260607,7.767641534746445,0,3,50,11,9,6,12,4,3,18,1,16,6,16,1,9,2,10,2,7,9,1.6300519872547374,0.38571188998826095,0.25490524903572026,1.1370115713566997,0.3186315612946503,0.2448431997316787,0.5735368103303706,1.465656023611484,1,26,38,9,0.9894348482307562,0.6339091061546201,0.285091396947845,0.9458326345799094,0.44273016937782994,3.64904749127985,0.9089384537984236,73,7,1,18,4,9,3,37,6,40,6,2,29890,0.7009894348482307,0.3790038571188999,1.8748951869864163,2.9448264296495053,37,UNKNOWN_KEY_FORMAT
OV101973.1,3.005198725473755,1.9453295321147073,2.5591145396612442,2,1.2443400972664767,0.5467046788529264,34,2.019117893677679,2,1.0934093577058528,3,2,6,18,0,1.5797417407345298,1.1370115713566997,7.740810303192916,0,3,50,11,9,6,12,5,4,18,1,16,6,16,2,11,2,10,2,7,9,1.6233439543853767,0.3823578735535804,0.2582592654704008,1.1336575549220191,0.3186315612946503,0.2515512326010398,0.5735368103303706,1.465656023611484,2,27,38,9,0.9894348482307562,0.6272010732852591,0.27502934764380343,0.942478618145229,0.44608418581251047,3.655755299168232,0.9122924702331041,72,7,1,18,5,9,3,36,6,39,6,2,29890,0.6942814019788697,0.38571188998826095,1.8648331376823746,2.948180446084186,36,UNKNOWN_KEY_FORMAT
ON344523.1,2.980720871751886,1.9413243922883487,2.5549036043587594,2,1.2539815590947192,0.5465213746856664,34,2.0184409052808046,2,1.0896898575020955,3,2,6,16,0,1.589270746018441,1.1366303436714167,7.748273318581103,0,3,50,12,9,6,12,5,4,20,1,16,7,16,2,11,2,10,2,7,9,1.6261525565800503,0.38222967309304273,0.2514668901927913,1.1332774518021793,0.31517183570829843,0.2581726739312657,0.5733445096395641,1.4718701803795347,2,28,38,10,0.989103101424979,0.6236378876781223,0.29840737636211234,0.9354568315171835,0.45264040234702435,3.657882384496748,0.8952221290863369,73,6,1,17,5,10,4,36,6,40,6,1,29827,0.6940486169321038,0.3755238893545683,1.8575020955574184,2.937133277451802,36,UNKNOWN_KEY_FORMAT
